seqnames,start,end,width,strand,source,type,gene_id,gene_type,gene_name,level,tag,hgnc_id,havana_gene,artif_dupl,EntrezID,description,Synonyms,Length,logFC,AveExpr,t,P.Value,adj.P.Val,B,order
chr1,28736621,28769775,33155,+,HAVANA,gene,ENSG00000198492.16,protein_coding,YTHDF2,1,NA,HGNC:31675,OTTHUMG00000003648.6,NA,51441,YTH N6-methyladenosine RNA binding protein 2,CAHL|HGRG8|NY-REN-2,33155,0.33419130809621045,8.256257027117343,3.5417750915731263,7.685460328123739e-4,0.041902676468241945,-1.1004589863651697,318
chr1,32179675,32198285,18611,+,HAVANA,gene,ENSG00000084652.16,protein_coding,TXLNA,2,NA,HGNC:30685,OTTHUMG00000004423.7,NA,200081,taxilin alpha,IL14|TXLN,18611,-0.6756254685216936,6.272250751667995,-3.5407462095657873,7.710319491634928e-4,0.04190643239685467,-0.9733426926453435,319
chr1,100186919,100249834,62916,-,HAVANA,gene,ENSG00000137992.15,protein_coding,DBT,2,NA,HGNC:2698,OTTHUMG00000010921.2,NA,1629,dihydrolipoamide branched chain transacylase E2,BCATE2|BCKAD-E2|BCKADE2|BCOADC-E2|E2|E2B,62916,-0.6190611934981969,3.655265231277803,-3.5390999714707188,7.750253950862278e-4,0.04199184468751568,-0.6313345897070626,320
chr22,37848868,37889407,40540,+,HAVANA,gene,ENSG00000100129.18,protein_coding,EIF3L,1,overlapping_locus,HGNC:18138,OTTHUMG00000150671.8,NA,51386,eukaryotic translation initiation factor 3 subunit L,EIF3EIP|EIF3S11|EIF3S6IP|HSPC021|HSPC025|MSTP005,40540,0.23876844655365304,8.401953364540478,3.537699504786127,7.784381266665928e-4,0.04204535900356818,-1.1378720953936456,321
chr22,49900229,49918438,18210,-,HAVANA,gene,ENSG00000182858.14,protein_coding,ALG12,1,NA,HGNC:19358,OTTHUMG00000150289.4,NA,79087,"ALG12, alpha-1,6-mannosyltransferase",CDG1G|ECM39|PP14673|hALG12,18210,-1.2303261178917388,1.6606595887605093,-3.5356838059602653,7.833751861548332e-4,0.04206864616050968,-0.5953647003861908,322
chr10,67921899,68075301,153403,-,HAVANA,gene,ENSG00000148634.16,protein_coding,HERC4,1,overlapping_locus,HGNC:24521,OTTHUMG00000018343.7,NA,26091,HECT and RLD domain containing E3 ubiquitin protein ligase 4,-,153403,-0.6420687336956434,4.0164674760390975,-3.534890280114792,7.853269290706904e-4,0.04206864616050968,-0.6745460519832127,323
chr1,32292083,32333635,41553,+,HAVANA,gene,ENSG00000116478.12,protein_coding,HDAC1,1,NA,HGNC:4852,OTTHUMG00000007529.6,NA,3065,histone deacetylase 1,GON-10|HD1|RPD3|RPD3L1,41553,0.24011022758499578,7.931546694708239,3.534556843627861,7.861484228864423e-4,0.04206864616050968,-1.102289659611107,324
chr1,27739091,27739439,349,+,HAVANA,gene,ENSG00000231344.1,processed_pseudogene,ENSG00000231344,1,overlapping_locus,NA,OTTHUMG00000003731.1,NA,NA,NA,NA,349,-1.0662603450154804,-2.801316378822804,-3.5282270186339413,8.01899195381942e-4,0.042652547116640946,-1.2180570875206627,325
chr6,26224199,26227473,3275,+,HAVANA,gene,ENSG00000274750.3,protein_coding,H3C6,2,NA,HGNC:4769,OTTHUMG00000014434.3,NA,NA,NA,NA,3275,-1.4961892301553243,0.5427148041010618,-3.5273480399317214,8.041099759677762e-4,0.042652547116640946,-0.627381555318169,326
chr16,74296814,74306288,9475,+,HAVANA,gene,ENSG00000103035.11,protein_coding,PSMD7,2,NA,HGNC:9565,OTTHUMG00000137601.4,NA,5713,"proteasome 26S subunit, non-ATPase 7",MOV34|P40|Rpn8|S12,9475,0.35956310292934646,7.5337420800053305,3.5267081957677924,8.057229356262334e-4,0.042652547116640946,-1.0833092775713737,327
chr12,54280193,54287088,6896,+,HAVANA,gene,ENSG00000135486.19,protein_coding,HNRNPA1,2,overlapping_locus,HGNC:5031,OTTHUMG00000169702.4,NA,3178,heterogeneous nuclear ribonucleoprotein A1,ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|UP 1|hnRNP A1|hnRNP-A1,6896,0.2311493089421841,8.098036357661544,3.526241960517372,8.069001876951339e-4,0.042652547116640946,-1.136637265919755,328
chr14,100143957,100159645,15689,-,HAVANA,gene,ENSG00000168350.8,protein_coding,DEGS2,1,NA,HGNC:20113,OTTHUMG00000171537.3,NA,123099,"delta 4-desaturase, sphingolipid 2",C14orf66|DES2|FADS8,15689,-2.2362523302548465,-2.978604479399041,-3.521530283389372,8.188893757376433e-4,0.04309616192789836,-1.165109502770341,329
chr19,11666069,11667030,962,-,HAVANA,gene,ENSG00000214223.4,processed_pseudogene,HNRNPA1P10,1,pseudo_consens,HGNC:39128,OTTHUMG00000156531.1,NA,664709,heterogeneous nuclear ribonucleoprotein A1 pseudogene 10,HNRPA1L-2,962,0.2468125235995693,6.653885975367402,3.520994346207463,8.202637810708536e-4,0.04309616192789836,-1.0268421367790923,330
chr17,72645949,73092712,446764,-,HAVANA,gene,ENSG00000133195.12,protein_coding,SLC39A11,1,overlapping_locus,HGNC:14463,OTTHUMG00000178306.5,NA,201266,solute carrier family 39 member 11,C17orf26|ZIP-11|ZIP11,446764,0.4081165958568196,6.226600190207679,3.5199137953031983,8.230415123458322e-4,0.04311146145332942,-0.9655166033289637,331
chr17,49289206,49362473,73268,-,HAVANA,gene,ENSG00000198740.9,protein_coding,ZNF652,2,NA,HGNC:29147,OTTHUMG00000161322.2,NA,22834,zinc finger protein 652,-,73268,0.4629391177880908,7.286646982286913,3.5166830267913407,8.314001535890789e-4,0.04341812006905858,-1.0744706389931329,332
chr9,19375715,19380236,4522,-,HAVANA,gene,ENSG00000137154.13,protein_coding,RPS6,2,NA,HGNC:10429,OTTHUMG00000019642.3,NA,6194,ribosomal protein S6,S6,4522,0.2244175295957973,10.919112159341656,3.5151588997844896,8.353713220927686e-4,0.043494498445779045,-1.4089360441784615,333
chr2,30231534,30323730,92197,+,HAVANA,gene,ENSG00000213626.13,protein_coding,LBH,1,NA,HGNC:29532,OTTHUMG00000152051.6,NA,81606,limb bud and heart development,-,92197,-0.8830504363250515,4.871836290595766,-3.514099008808262,8.381435259755744e-4,0.04350818099809733,-0.9015212555508265,334
chr11,7418826,7513665,94840,-,HAVANA,gene,ENSG00000251364.9,lncRNA,SYT9-AS1,2,NA,HGNC:56173,OTTHUMG00000165526.3,NA,NA,NA,NA,94840,-2.3773328192745,-1.882181091363933,-3.512584652824856,8.421195812538983e-4,0.043584087462030116,-0.9730376333731838,335
chr1,25959767,25998117,38351,-,HAVANA,gene,ENSG00000158006.14,protein_coding,PAFAH2,2,NA,HGNC:8579,OTTHUMG00000007437.4,NA,5051,platelet activating factor acetylhydrolase 2,HSD-PLA2,38351,-0.6428047182503507,6.178477285853548,-3.5107114628325156,8.470625818797709e-4,0.043633263410438744,-1.0353262997388741,336
chr11,61402641,61430031,27391,-,HAVANA,gene,ENSG00000149532.16,protein_coding,CPSF7,1,overlapping_locus,HGNC:30098,OTTHUMG00000168198.5,NA,79869,cleavage and polyadenylation specific factor 7,CFIm59,27391,-0.4464045064183244,5.471636745065009,-3.510318512440992,8.481029974228779e-4,0.043633263410438744,-0.9576706981585126,337
chr21,28928144,28992956,64813,-,HAVANA,gene,ENSG00000198862.14,protein_coding,LTN1,1,NA,HGNC:13082,OTTHUMG00000078803.6,NA,26046,listerin E3 ubiquitin protein ligase 1,C21orf10|C21orf98|RNF160|ZNF294,64813,-0.6145794405811964,4.931017252902882,-3.508478939576666,8.529898065537741e-4,0.04372987856519654,-0.8548617596124668,338
chr16,85918347,85918416,70,+,ENSEMBL,gene,ENSG00000274134.1,miRNA,MIR6774,3,NA,HGNC:50202,NA,NA,102466732,microRNA 6774,hsa-mir-6774,70,-1.5755364429822407,-3.511730957383995,-3.5077156542633845,8.550253105088031e-4,0.04372987856519654,-1.279931549060732,339
chr10,87504875,87553461,48587,+,HAVANA,gene,ENSG00000107789.16,protein_coding,MINPP1,2,NA,HGNC:7102,OTTHUMG00000018678.2,NA,9562,multiple inositol-polyphosphate phosphatase 1,HIPER1|MINPP2|MIPP,48587,-0.7804937916256378,3.2663426256557067,-3.5047781573284436,8.629020675900291e-4,0.04373881861135381,-0.7468374373287192,340
chr19,51964340,51986856,22517,-,HAVANA,gene,ENSG00000256683.7,protein_coding,ZNF350,1,NA,HGNC:16656,OTTHUMG00000182538.4,NA,59348,zinc finger protein 350,ZBRK1|ZFQR,22517,0.5440227456527804,5.285604534050237,3.50475712533789,8.629587116272942e-4,0.04373881861135381,-0.8901067464138119,341
chr20,18383367,18467281,83915,-,HAVANA,gene,ENSG00000089091.17,protein_coding,DZANK1,2,overlapping_locus,HGNC:15858,OTTHUMG00000031968.7,NA,55184,double zinc ribbon and ankyrin repeat domains 1,ANKRD64|C20orf12|C20orf84|bA189K21.1|bA189K21.8|dJ568F9.2,83915,-1.4598503004193222,0.6130335874870304,-3.5043446030503813,8.64070444370684e-4,0.04373881861135381,-0.7221635505741038,342
chr1,150996549,151008376,11828,-,HAVANA,gene,ENSG00000143409.17,protein_coding,MINDY1,2,NA,HGNC:25648,OTTHUMG00000035061.7,NA,55793,MINDY lysine 48 deubiquitinase 1,FAM63A|MINDY-1,11828,-1.2251086077408773,1.9217592759328905,-3.503602253530149,8.660744777292578e-4,0.04373881861135381,-0.6693259858941536,343
chr9,19049427,19051025,1599,+,HAVANA,gene,ENSG00000155876.6,protein_coding,RRAGA,2,retrogene,HGNC:16963,OTTHUMG00000019621.2,NA,10670,Ras related GTP binding A,FIP-1|FIP1|RAGA,1599,-0.5154877014113888,5.316753704183726,-3.5029593257874256,8.678136810650426e-4,0.04373881861135381,-0.9799874064594025,344
chr14,82692704,82693055,352,-,HAVANA,gene,ENSG00000259032.2,processed_pseudogene,ENSAP2,1,pseudo_consens,HGNC:20011,OTTHUMG00000171388.2,NA,319114,endosulfine alpha pseudogene 2,-,352,0.3071097910458169,4.077092853581615,3.4991460054056205,8.781975995461413e-4,0.04383317838742193,-0.8054927788990218,345
chr22,41301525,41360147,58623,+,HAVANA,gene,ENSG00000100403.12,protein_coding,ZC3H7B,2,NA,HGNC:30869,OTTHUMG00000150969.3,NA,23264,zinc finger CCCH-type containing 7B,RoXaN,58623,-1.3955940846867918,0.3822026451222699,-3.4990440730564454,8.784767808859504e-4,0.04383317838742193,-0.7327291363999153,346
chr5,73498408,73505667,7260,+,HAVANA,gene,ENSG00000145741.17,protein_coding,BTF3,1,NA,HGNC:1125,OTTHUMG00000102031.6,NA,689,basic transcription factor 3,BETA-NAC|BTF3a|BTF3b|NACB,7260,0.23766244185744512,8.527689098165345,3.498613884561138,8.79655948093508e-4,0.04383317838742193,-1.2552192814529404,347
chr2,20032650,20051628,18979,-,HAVANA,gene,ENSG00000068697.7,protein_coding,LAPTM4A,2,NA,HGNC:6924,OTTHUMG00000090750.3,NA,9741,lysosomal protein transmembrane 4 alpha,HUMORF13|LAPTM4|MBNT|Mtrp,18979,0.37746219586525065,9.465260521000646,3.4985619219248636,8.797984818792728e-4,0.04383317838742193,-1.332634226661825,348
chr2,120013077,120179119,166043,+,HAVANA,gene,ENSG00000115109.14,protein_coding,EPB41L5,2,NA,HGNC:19819,OTTHUMG00000131433.7,NA,57669,erythrocyte membrane protein band 4.1 like 5,BE37|YMO1|YRT,166043,-2.070199852657067,-1.4252682180778269,-3.495860050619451,8.872400265664306e-4,0.04407727100460966,-0.9115484021454279,349
chr6,41189749,41201149,11401,-,HAVANA,gene,ENSG00000112195.9,protein_coding,TREML2,2,NA,HGNC:21092,OTTHUMG00000016349.4,NA,79865,triggering receptor expressed on myeloid cells like 2,C6orf76|TLT-2|TLT2|dJ238O23.1,11401,-1.1220419675111564,2.605845619859202,-3.4938708606052136,8.927568550233618e-4,0.04415022992011417,-0.7630202988865191,350
chr12,31647160,31673114,25955,+,HAVANA,gene,ENSG00000139160.13,protein_coding,ETFBKMT,1,NA,HGNC:28739,OTTHUMG00000169085.3,NA,254013,electron transfer flavoprotein beta subunit lysine methyltransferase,C12orf72|ETFB-KMT|METTL20,25955,-1.1354154567143362,0.8530724335580468,-3.4934955042256934,0.00089380151701234705,0.04415022992011417,-0.7268456220548316,351
chr12,76344474,76348415,3942,-,HAVANA,gene,ENSG00000179941.9,protein_coding,BBS10,2,NA,HGNC:26291,OTTHUMG00000147352.4,NA,79738,Bardet-Biedl syndrome 10,C12orf58,3942,-1.4608076323187302,0.7464331004433536,-3.4850979616208564,9.174786263270104e-4,0.04519103529334576,-0.7336435640289816,352
chr17,75874164,75878581,4418,-,HAVANA,gene,ENSG00000132481.7,protein_coding,TRIM47,2,NA,HGNC:19020,OTTHUMG00000179916.4,NA,91107,tripartite motif containing 47,GOA|RNF100,4418,-1.4043031960973522,0.8474017065087429,-3.483049549660612,9.233438734152393e-4,0.045223276991778125,-0.7267865522440955,353
chr12,76351797,76559809,208013,-,HAVANA,gene,ENSG00000091039.17,protein_coding,OSBPL8,2,NA,HGNC:16396,OTTHUMG00000169876.3,NA,114882,oxysterol binding protein like 8,MST120|MSTP120|ORP8|OSBP10,208013,0.35202252037616333,8.393273300542408,3.4830474615262377,9.2334987052079e-4,0.045223276991778125,-1.2791548849218914,354
chr2,170990823,171231314,240492,-,HAVANA,gene,ENSG00000198586.14,protein_coding,TLK1,2,NA,HGNC:11841,OTTHUMG00000132243.7,NA,9874,tousled like kinase 1,PKU-beta,240492,0.679615942392207,8.33445923392458,3.4811256637210843,9.288849635174862e-4,0.04524983414608683,-1.2527049419841996,355
chr3,68635705,68637024,1320,+,HAVANA,gene,ENSG00000241506.1,processed_pseudogene,PSMC1P1,1,pseudo_consens,HGNC:30147,OTTHUMG00000158743.1,NA,151645,"proteasome 26S subunit, ATPase 1 pseudogene 1",PSMC1P|bcm3415,1320,0.2780720008946025,6.8512016342739415,3.4810471262907994,9.291118327377386e-4,0.04524983414608683,-1.1543987361323937,356
chr7,122064583,122144308,79726,-,HAVANA,gene,ENSG00000008311.16,protein_coding,AASS,2,NA,HGNC:17366,OTTHUMG00000157058.2,NA,10157,aminoadipate-semialdehyde synthase,LKR/SDH|LKRSDH|LORSDH,79726,-1.4593184730032447,0.8097062838393105,-3.4789018625591335,9.353291841705677e-4,0.04542503472030617,-0.7534488446556447,357
chr3,185190624,185281990,91367,-,HAVANA,gene,ENSG00000113790.11,protein_coding,EHHADH,1,overlapping_locus,HGNC:3247,OTTHUMG00000156698.2,NA,1962,enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase,ECHD|FRTS3|L-PBE|LBFP|LBP|PBFE,91367,-1.8747443365955765,0.4624478000868329,-3.4753309109079393,9.457660913832138e-4,0.045803610313972516,-0.7660924190549849,358
chr22,42074248,42079438,5191,+,HAVANA,gene,ENSG00000177096.9,protein_coding,PHETA2,2,NA,HGNC:27161,OTTHUMG00000151285.4,NA,NA,NA,NA,5191,-1.5517593607745779,0.666279682958574,-3.4731243806119148,9.522703187954326e-4,0.04599014703976382,-0.7573317714688566,359
chr1,155308748,155320666,11919,+,HAVANA,gene,ENSG00000160752.15,protein_coding,FDPS,2,NA,HGNC:3631,OTTHUMG00000013909.3,NA,2224,farnesyl diphosphate synthase,FPPS|FPS|POROK9,11919,0.2901462496190881,6.295558689538982,3.468042812631122,9.674111608093789e-4,0.046464761580756284,-1.139861857280132,360
chr8,108162787,108443496,280710,-,HAVANA,gene,ENSG00000104408.11,protein_coding,EIF3E,1,overlapping_locus,HGNC:3277,OTTHUMG00000164858.7,NA,3646,eukaryotic translation initiation factor 3 subunit E,EIF3-P48|EIF3S6|INT6|eIF3-p46,280710,0.29246384984141827,8.558860636410113,3.4680273611408667,9.674575458907036e-4,0.046464761580756284,-1.3389600906296595,361
chr12,110372900,110403730,30831,-,HAVANA,gene,ENSG00000196510.14,protein_coding,ANAPC7,1,overlapping_locus,HGNC:17380,OTTHUMG00000157009.5,NA,51434,anaphase promoting complex subunit 7,APC7,30831,-0.5548679145149826,4.424039186390859,-3.4645653915384065,9.779036844308256e-4,0.04675453403794775,-0.9570315695343679,362
chr8,73290242,73295789,5548,-,HAVANA,gene,ENSG00000147604.14,protein_coding,RPL7,1,NA,HGNC:10363,OTTHUMG00000134312.5,NA,6129,ribosomal protein L7,L7|humL7-1,5548,0.35853485770833515,9.12550481885242,3.464242210556648,9.788842920622353e-4,0.04675453403794775,-1.3966328173625921,363
chr3,170086732,170181749,95018,-,HAVANA,gene,ENSG00000173889.16,protein_coding,PHC3,2,NA,HGNC:15682,OTTHUMG00000158777.9,NA,80012,polyhomeotic homolog 3,EDR3|HPH3,95018,0.34539812416168303,6.984436438223789,3.45900339834212,9.94910794783538e-4,0.04735878088069778,-1.2255419019911598,364
chr15,80779343,80951776,172434,+,HAVANA,gene,ENSG00000103888.17,protein_coding,CEMIP,2,NA,HGNC:29213,OTTHUMG00000144184.5,NA,57214,cell migration inducing hyaluronan binding protein,CCSP1|HYBID|KIAA1199|TMEM2L,172434,-1.799878863495986,-2.4963674845898822,-3.458326954811475,9.969982132572782e-4,0.04735878088069778,-1.1225754632058607,365
chr14,24171853,24180257,8405,+,HAVANA,gene,ENSG00000100918.14,protein_coding,REC8,2,NA,HGNC:16879,OTTHUMG00000171916.8,NA,9985,REC8 meiotic recombination protein,HR21spB|REC8L1|Rec8p,8405,-0.6992636835894492,5.126488371373944,-3.4557153069481834,0.0010050964697804674,0.04741653226888177,-1.103697323832038,366
chr9,128683424,128696400,12977,+,HAVANA,gene,ENSG00000119335.18,protein_coding,SET,2,NA,HGNC:10760,OTTHUMG00000020755.4,NA,6418,SET nuclear proto-oncogene,2PP2A|I2PP2A|IGAAD|IPP2A2|PHAPII|TAF-I|TAF-IBETA,12977,0.49532771064760084,9.722933126507398,3.4552360013620107,0.0010065894706096535,0.04741653226888177,-1.4606611392420508,367
chr3,10285666,10292947,7282,-,HAVANA,gene,ENSG00000157017.16,protein_coding,GHRL,2,NA,HGNC:18129,OTTHUMG00000155360.6,NA,51738,ghrelin and obestatin prepropeptide,MTLRP,7282,0.45795426837714803,5.333318859529192,3.4551892590501025,0.0010067351818994577,0.04741653226888177,-1.0850733526554093,368
chr2,178431292,178451512,20221,-,HAVANA,gene,ENSG00000180228.14,protein_coding,PRKRA,2,NA,HGNC:9438,OTTHUMG00000132576.27,NA,8575,protein activator of interferon induced protein kinase EIF2AK2,DYT16|HSD14|PACT|RAX,20221,0.3124100169218238,7.26777932215959,3.4535703335914807,0.0010117942720411046,0.04741653226888177,-1.2748441993297828,369
chr4,56467617,56503681,36065,+,HAVANA,gene,ENSG00000174780.17,protein_coding,SRP72,2,NA,HGNC:11303,OTTHUMG00000128843.17,NA,6731,signal recognition particle 72,BMFF|BMFS1|HEL103,36065,0.27626061243357025,8.052425039044762,3.4535403613571733,0.0010118881612346438,0.04741653226888177,-1.3417393148311865,370
chr2,87824942,87825143,202,+,HAVANA,gene,ENSG00000229604.2,processed_pseudogene,MTATP8P2,2,NA,HGNC:44572,OTTHUMG00000153275.2,NA,106479042,mitochondrially encoded ATP synthase 8 pseudogene 2,-,202,0.5648270104936186,2.452658184198348,3.4499986824027293,0.0010230409671543106,0.04780993069682328,-0.811990158256731,371
chr13,40555667,40666641,110975,-,HAVANA,gene,ENSG00000150907.10,protein_coding,FOXO1,2,NA,HGNC:3819,OTTHUMG00000016775.6,NA,2308,forkhead box O1,FKH1|FKHR|FOXO1A,110975,-2.379876034863367,-0.8344061581642975,-3.4477993748053137,0.0010300251815105088,0.04800692633610001,-1.1637478087035165,372
chr14,74084956,74201493,116538,+,HAVANA,gene,ENSG00000205659.12,protein_coding,LIN52,2,overlapping_locus,HGNC:19856,OTTHUMG00000171204.4,NA,91750,lin-52 DREAM MuvB core complex component,C14orf46|c14_5549,116538,-0.5477056014568142,4.494885731447257,-3.4443862764302113,0.0010409535474598108,0.04838620001570563,-1.002747994984432,373
chr12,132565071,132566425,1355,+,HAVANA,gene,ENSG00000279700.1,TEC,ENSG00000279700,2,overlapping_locus,NA,OTTHUMG00000168017.1,NA,NA,NA,NA,1355,-2.3837242976277317,-2.771877272949756,-3.4430389365976106,0.001045297768801216,0.048458215816779365,-1.2795205781889747,374
chr6,30717435,30725538,8104,+,HAVANA,gene,ENSG00000196230.14,protein_coding,TUBB,2,NA,HGNC:20778,OTTHUMG00000031059.3,NA,203068,tubulin beta class I,CDCBM6|CSCSC1|M40|OK/SW-cl.56|TUBB1|TUBB5,8104,-0.4676974212792899,7.663766826527707,-3.4411836778244895,0.001051307804296657,0.048535396271148744,-1.3821428063979067,375
chr6,33318558,33323016,4459,-,HAVANA,gene,ENSG00000204209.13,protein_coding,DAXX,2,overlapping_locus,HGNC:2681,OTTHUMG00000192544.2,NA,1616,death domain associated protein,BING2|DAP6|EAP1,4459,-0.5009690322831277,6.479099373085432,-3.4407979783886535,0.0010525613679750795,0.048535396271148744,-1.2684241356204646,376
chr6,143843338,143863812,20475,+,HAVANA,gene,ENSG00000135521.9,protein_coding,LTV1,2,overlapping_locus,HGNC:21173,OTTHUMG00000015733.2,NA,84946,LTV1 ribosome biogenesis factor,C6orf93|dJ468K18.4,20475,0.3502299851366102,5.780269534402323,3.439239751250444,0.001057640209296369,0.048640227980849986,-1.1683233337419425,377
chr17,76712832,76726799,13968,-,HAVANA,gene,ENSG00000070495.15,protein_coding,JMJD6,1,ncRNA_host,HGNC:19355,OTTHUMG00000169267.3,NA,23210,arginine demethylase and lysine hydroxylase,PSR|PTDSR|PTDSR1,13968,0.36832163827654263,6.201922532248815,3.4366697376517115,0.001066067622646098,0.04888617381458967,-1.2074920920460954,378
chr19,58551452,58555105,3654,-,HAVANA,gene,ENSG00000130724.10,protein_coding,CHMP2A,2,NA,HGNC:30216,OTTHUMG00000183547.4,NA,27243,charged multivesicular body protein 2A,BC-2|BC2|CHMP2|VPS2|VPS2A,3654,0.23314597841572926,7.254576892043382,3.435892957846321,0.0010686272854844552,0.04888617381458967,-1.3337889538072023,379
chr12,112978395,113011723,33329,+,HAVANA,gene,ENSG00000111335.14,protein_coding,OAS2,2,NA,HGNC:8087,OTTHUMG00000169802.3,NA,4939,2'-5'-oligoadenylate synthetase 2,-,33329,-0.7986361676181568,5.7547352668436655,-3.4310920943298395,0.0010845769069186225,0.049474992845134146,-1.2204151494755129,380
chr1,28199456,28233029,33574,-,HAVANA,gene,ENSG00000126698.11,protein_coding,DNAJC8,1,NA,HGNC:15470,OTTHUMG00000003538.4,NA,22826,DnaJ heat shock protein family (Hsp40) member C8,HSPC331|SPF31,33574,0.30619765885933603,8.326368738449508,3.42969115343075,0.0010892735214771516,0.049474992845134146,-1.4336191941906007,381
chr21,41420020,41470071,50052,+,HAVANA,gene,ENSG00000157601.15,protein_coding,MX1,2,NA,HGNC:7532,OTTHUMG00000086755.8,NA,4599,MX dynamin like GTPase 1,IFI-78K|IFI78|MX|MxA,50052,-0.6852036783457462,7.726045324840515,-3.429457339717234,0.001090059249442914,0.049474992845134146,-1.4139436258709903,382
chr2,202276431,202276518,88,+,ENSEMBL,gene,ENSG00000212534.1,snoRNA,SNORD70,3,NA,HGNC:32731,NA,NA,692110,"small nucleolar RNA, C/D box 70",HBII-234|SNORD70A,88,-1.839668214971967,-3.8126994465957087,-3.428030069186277,0.0010948672305632452,0.04956346747651578,-1.5167121726963426,383
chr12,53064316,53079404,15089,-,HAVANA,gene,ENSG00000167778.9,protein_coding,SPRYD3,1,NA,HGNC:25920,OTTHUMG00000170101.4,NA,84926,SPRY domain containing 3,-,15089,-1.0705088462072547,2.265490722030811,-3.4264032086734897,0.001100372064453996,0.04961553291462769,-0.9153798512164135,384
chr14,30559158,30620064,60907,+,HAVANA,gene,ENSG00000092140.16,protein_coding,G2E3,2,NA,HGNC:20338,OTTHUMG00000140204.7,NA,55632,G2/M-phase specific E3 ubiquitin protein ligase,KIAA1333|PHF7B,60907,-0.59421842577951,3.8508961319484256,-3.425999930004958,0.0011017406951281381,0.04961553291462769,-0.9745367216287582,385
chr14,44924324,45042322,117999,-,HAVANA,gene,ENSG00000179454.14,protein_coding,KLHL28,1,NA,HGNC:19741,OTTHUMG00000140263.5,NA,54813,kelch like family member 28,BTBD5,117999,0.40742666217711143,5.426472137772131,3.423801792428312,0.0011092290419744662,0.04982335007708107,-1.1638462557847244,386
